slawekbiel/positive-score-with-detectron-2-3-training, Positive score with Detectron 2/3 - Training,Slawek Biel, 2021-10-27 19:36:46, 188,11
arturkiulian/coronawhy-org-team-980-people-join-slack, CoronaWhy.org - Team - 980+ people (join slack), Artur Kiulian, 2020-04-26 14:28:33, 188,11
mmmarchetti/tensorflow-2-0-bert-yes-no-answers,TensorFlow 2.0 - Bert YES/NO Answers,Marcos Martins Marchetti,2019-12-10 22:59:52, 188,11
hukuda222/nfl-simple-model-using-lightgbm, NFL simple model using lightGBM, hukuda222, 2019-10-14 03:12:44, 188,11
wcukierski/concorde-solver,Concorde solver, Will Cukierski,2018-11-21 14:59:42, 188,11
shivamb/imaterialist-fashion-eda-object-detection-colors,iMaterialist(Fashion): EDA+Object Detection+Colors,Shivam Bansal, 2018-05-06 09:57:43, 188,11
alexozerin/end-to-end-baseline-tf-estimator-lb-0-72, End-to-end baseline TF Estimator LB 0.72,Alex Ozerin, 2017-11-19 04:36:25, 188,11
jboysen/quick-tutorial-flatten-nested-json-in-pandas,Quick Tutorial: Flatten Nested JSON in Pandas, Jacob Boysen,2017-09-27 20:47:08, 188,11
selfishgene/psychology-of-a-professional-athlete,Psychology of a Professional Athlete,David Beniaguev, 2017-09-13 16:17:41, 188,11
gunesevitan/optiver-realized-volatility-prediction-eda,Optiver Realized Volatility Prediction - EDA,Gunes Evitan,2021-08-20 07:49:52, 187,11
marketneutral/purged-time-series-cv-xgboost-optuna,Purged Time Series CV, XGBoost, Optuna 🔪📆, marketneutral, 2020-12-15 20:11:46, 187,11
gogo827jz/optimise-blending-weights-with-bonus-0,Optimise Blending Weights with Bonus :0, Yirun Zhang, 2020-11-08 17:01:21, 187,11
erikbruin/airbnb-the-amsterdam-story-with-interactive-maps,Airbnb: The Amsterdam story with interactive maps, Erik Bruin,2019-06-30 09:58:49, 187,11
frtgnn/beginner-s-stop-xgb-lgbm-blend, Beginner's Stop XGB + LGBM + Blend,Firat Gonen, 2021-09-28 13:14:17, 187,11
rhodiumbeng/classifying-multi-label-comments-0-9741-lb,Classifying multi-label comments (0.9741 lb),Hoon Beng, 2018-04-09 00:28:31, 187,11
adityaecdrid/mnist-with-keras-for-beginners-99457, MNIST with Keras for Beginners(.99457),Aditya Soni, 2019-08-22 07:54:07, 187,11
frlemarchand/efficientnet-aug-tf-keras-for-cassava-diseases, EfficientNet+Aug (tf.keras) for Cassava Diseases,Francois Lemarchand, 2021-01-06 02:14:40, 186,11
abhinand05/catboost-a-deeper-dive, CatBoost: A Deeper Dive, Abhinand,2020-01-12 07:35:48, 186,11
robinteuwens/mask-rcnn-detailed-starter-code,Mask RCNN - Detailed Starter Code, Robin Teuwens, 2021-01-10 20:14:00, 186,11
bminixhofer/aggregated-features-lightgbm,Aggregated features & LightGBM,Benjamin Minixhofer, 2018-05-19 21:38:04, 186,11
thomaskonstantin/pfizer-vaccine-sentiment-and-time-series-analysis,Pfizer Vaccine Sentiment And Time Series Analysis, Thomas Konstantin, 2021-05-08 05:50:20, 185,11
ttahara/inference-birdsong-baseline-resnest50-fast,[Inference] Birdsong Baseline: ResNeSt50-fast, Tawara,2020-07-15 19:41:11, 185,11
ddanevskyi/1st-place-solution, 1st-place-solution,Dmytro Danevskyi,2020-02-20 10:57:35, 185,11
abhishek/same-old-entity-embeddings, same old entity embeddings,Abhishek Thakur, 2020-01-02 16:16:11, 185,11
inversion/santa-s-2019-starter-notebook, Santa's 2019 Starter Notebook, inversion, 2019-11-26 16:17:47, 185,11
kyakovlev/ieee-lgbm-with-groupkfold-cv, IEEE - Lgbm with GroupKFold CV, Konstantin Yakovlev, 2019-08-30 09:49:48, 185,11
allunia/e-commerce-sales-forecast, E-Commerce Sales Forecast, Laura Fink,2020-04-01 19:01:30, 185,11
justjun0321/way-to-google-get-a-job-in-goggle-word-cloud,Way to Google - Get a job in Goggle (Word Cloud),Wei Chun Chang,2020-09-03 05:42:51, 185,11
chongjiujjin/capsule-net-with-gru, Capsule net with GRU,chongjiujjin,2018-03-17 01:56:51, 185,11
myonin/bitcoin-price-prediction-by-arima,Bitcoin Price. Prediction by ARIMA,Артём, 2017-11-14 10:15:43, 185,11
neviadomski/titanic-data-exploration-starter,Titanic Data Exploration Starter,Sergei Neviadomski,2017-12-20 21:14:43, 185,11
kmader/capsulenet-on-mnist,CapsuleNet on MNIST, K Scott Mader, 2017-11-03 08:09:46, 185,11
kanncaa1/dangerous-bites,Dangerous Bites !!!, DATAI, 2018-05-26 21:53:29, 185,11
lorinc/feature-extraction-from-images, feature extraction from images,Lorinc,2017-03-15 17:08:59, 185,11
usharengaraju/eda-fe-tabnet-weights-and-biases,🔥EDA +FE+TabNet 🧠🧠[Weights and Biases],Tensor Girl, 2021-09-29 16:01:03, 184,11
iamleonie/handling-multimodal-distributions-fe-techniques, Handling Multimodal Distributions & FE Techniques, Leonie,2021-01-06 21:18:56, 184,11
vbmokin/heart-disease-automatic-adveda-fe-20-models, Heart Disease - Automatic AdvEDA & FE & 20 models, Vitalii Mokin, 2021-01-27 12:49:16, 184,11
reighns/titanic-a-complete-beginner-s-guide, Titanic: A complete Beginner's guide,Hongnan G, 2021-09-24 08:01:27, 184,11
daisukelab/cnn-2d-basic-solution-powered-by-fast-ai, CNN 2D Basic Solution Powered by fast.ai,daisukelab,2019-04-30 22:27:59, 184,11
roydatascience/eda-pca-simple-lgbm-on-kfold-technique, EDA, PCA + Simple LGBM on KFold Technique, Ashish Gupta,2019-03-20 18:23:40, 184,11
artgor/eda-and-lstm-cnn, EDA and LSTM-CNN,Andrew Lukyanenko, 2019-01-30 13:32:26, 184,11
thebrownviking20/intro-to-keras-with-breast-cancer-data-ann, Intro to Keras with breast cancer data[ANN], Siddharth Yadav, 2018-06-08 13:23:12, 184,11
codename007/a-very-extensive-landmark-exploratory-analysis,A Very Extensive Landmark,Exploratory Analysis, Lathwal, 2018-05-05 04:33:27, 184,11
